config,n_cases,top1_acc,top2_acc,family_acc,balanced_acc,macro_f1,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,mean_margin_to_second,median_margin_to_second,mean_family_margin,median_family_margin,family_margin_tau,confidence_tau,feature_profile
tier0,20,0.2,0.5,0.25,0.2,0.16666666666666666,0.85,0.15,0.17647058823529413,0.5294117647058824,0.15,0.13333333333333333,0.0004719511215057717,0.009440540747196871,0.012951685873044844,0.011790834553432411,0.011122621493562745,-0.04423301730457971,full
tier0_tier1,20,0.25,0.5,0.6,0.25,0.21709401709401707,0.65,0.35,0.15384615384615385,0.46153846153846156,0.16666666666666666,0.12444444444444444,-0.01277370150713498,0.0019720969468285943,0.020970298448384075,0.020801705133647614,0.009632076715414568,-0.0006481628031197624,full
tier0_tier1_tier2,20,0.3,0.4,0.4,0.3,0.28398268398268395,0.75,0.25,0.26666666666666666,0.4,0.26666666666666666,0.2544444444444444,-0.001111893257602893,0.003561372850512501,0.019602844440984375,0.014732447094412182,0.0112726078302871,-0.14141733628537653,full
