config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.55,0.4,0.30707070707070705,0.02327397361267257,0.01641389161147455,full
tier0_tier1,20,0.25,0.3,0.25,0.158974358974359,0.015401621274955363,0.010286277759422965,full
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.026895993705160375,0.02454076584835964,full
