idx,avg_core_id,avg_weight_ns,max_core_id,running_fraction,samples_per_bucket,sentinel_count,total_weight_ns,unique_process_count,unique_thread_count
26,3.687651331719128,1000000.0,11.0,1.0,826.0,68.0,826000000.0,38.0,70.0
27,4.274178403755869,1000000.0,11.0,1.0,1065.0,161.0,1065000000.0,34.0,86.0
28,4.0175849941383355,1000000.0,11.0,1.0,853.0,77.0,853000000.0,37.0,78.0
29,3.7524644030668126,1000000.0,11.0,1.0,913.0,71.0,913000000.0,37.0,79.0
30,6.258979206049149,1000000.0,11.0,1.0,1058.0,273.0,1058000000.0,43.0,102.0
31,5.333333333333333,1000000.0,11.0,1.0,516.0,39.0,516000000.0,40.0,66.0
32,6.077399380804954,1000000.0,9.0,1.0,323.0,9.0,323000000.0,17.0,30.0
33,5.812849162011173,1000000.0,10.0,1.0,358.0,10.0,358000000.0,21.0,38.0
34,6.429340511440108,1000000.0,11.0,1.0,743.0,126.0,743000000.0,49.0,104.0
35,6.887619047619047,1000000.0,11.0,1.0,525.0,14.0,525000000.0,33.0,59.0
36,7.186965811965812,1000000.0,11.0,1.0,936.0,52.0,936000000.0,45.0,95.0
37,7.307402760351318,1000000.0,11.0,1.0,797.0,45.0,797000000.0,31.0,75.0
38,6.009765625,1000000.0,11.0,1.0,512.0,31.0,512000000.0,30.0,74.0
39,5.416666666666667,1000000.0,11.0,1.0,936.0,109.0,936000000.0,39.0,102.0
40,5.021592442645074,1000000.0,11.0,1.0,741.0,52.0,741000000.0,28.0,68.0
41,5.468354430379747,1000000.0,11.0,1.0,948.0,68.0,948000000.0,62.0,125.0
42,4.557303370786517,1000000.0,11.0,1.0,445.0,29.0,445000000.0,20.0,55.0
43,4.123737373737374,1000000.0,10.0,1.0,396.0,24.0,396000000.0,24.0,53.0
44,3.6712095400340714,1000000.0,11.0,1.0,587.0,19.0,587000000.0,42.0,89.0
45,4.240990990990991,1000000.0,9.0,1.0,444.0,25.0,444000000.0,27.0,53.0
46,3.9444444444444446,1000000.0,10.0,1.0,486.0,37.0,486000000.0,41.0,79.0
47,2.8376288659793816,1000000.0,7.0,1.0,388.0,15.0,388000000.0,24.0,55.0
48,3.4775280898876404,1000000.0,8.0,1.0,356.0,11.0,356000000.0,21.0,43.0
49,4.360225140712946,1000000.0,11.0,1.0,533.0,21.0,533000000.0,34.0,69.0
50,5.328813559322034,1000000.0,9.0,1.0,295.0,12.0,295000000.0,24.0,39.0
51,4.190889370932755,1000000.0,10.0,1.0,461.0,18.0,461000000.0,37.0,71.0
52,4.146596858638744,1000000.0,8.0,1.0,382.0,15.0,382000000.0,24.0,45.0
53,4.150110375275938,1000000.0,10.0,1.0,453.0,13.0,453000000.0,25.0,48.0
54,3.7514619883040936,1000000.0,7.0,1.0,342.0,14.0,342000000.0,25.0,55.0
55,3.6282722513089007,1000000.0,11.0,1.0,382.0,20.0,382000000.0,36.0,63.0
56,4.123689727463312,1000000.0,10.0,1.0,477.0,15.0,477000000.0,24.0,58.0
57,4.257731958762887,1000000.0,8.0,1.0,388.0,13.0,388000000.0,23.0,48.0
58,4.125641025641026,1000000.0,8.0,1.0,390.0,11.0,390000000.0,23.0,43.0
59,4.363636363636363,1000000.0,10.0,1.0,396.0,15.0,396000000.0,17.0,39.0
60,4.132075471698113,1000000.0,8.0,1.0,265.0,11.0,265000000.0,25.0,37.0
61,2.79520697167756,1000000.0,9.0,1.0,459.0,23.0,459000000.0,38.0,75.0
62,4.326642335766423,1000000.0,11.0,1.0,548.0,30.0,548000000.0,28.0,65.0
63,7.173913043478261,1000000.0,11.0,1.0,391.0,10.0,391000000.0,25.0,48.0
64,6.889671361502347,1000000.0,11.0,1.0,426.0,12.0,426000000.0,23.0,44.0
65,6.928074245939675,1000000.0,11.0,1.0,431.0,21.0,431000000.0,27.0,55.0
66,7.17948717948718,1000000.0,11.0,1.0,351.0,13.0,351000000.0,34.0,55.0
67,6.403921568627451,1000000.0,11.0,1.0,510.0,27.0,510000000.0,42.0,82.0
68,5.669829222011385,1000000.0,11.0,1.0,527.0,23.0,527000000.0,28.0,66.0
69,6.123689727463312,1000000.0,11.0,1.0,477.0,18.0,477000000.0,28.0,65.0
70,6.365891472868217,1000000.0,11.0,1.0,645.0,57.0,645000000.0,28.0,68.0
71,5.9875,1000000.0,11.0,1.0,560.0,57.0,560000000.0,40.0,96.0
72,7.463953488372093,1000000.0,11.0,1.0,860.0,56.0,860000000.0,34.0,82.0
73,7.538915094339623,1000000.0,11.0,1.0,848.0,33.0,848000000.0,28.0,68.0
74,7.737704918032787,1000000.0,11.0,1.0,671.0,21.0,671000000.0,27.0,64.0
75,7.421556886227544,1000000.0,11.0,1.0,835.0,46.0,835000000.0,29.0,78.0
76,7.164750957854406,1000000.0,11.0,1.0,783.0,76.0,783000000.0,42.0,90.0
77,6.33704974271012,1000000.0,11.0,1.0,1166.0,178.0,1166000000.0,36.0,106.0
78,6.094379639448569,1000000.0,11.0,1.0,943.0,60.0,943000000.0,39.0,105.0
79,4.08354114713217,1000000.0,11.0,1.0,802.0,59.0,802000000.0,34.0,104.0
80,5.19438202247191,1000000.0,11.0,1.0,890.0,92.0,890000000.0,39.0,102.0
81,5.123893805309734,1000000.0,11.0,1.0,1243.0,129.0,1243000000.0,46.0,121.0
82,4.254545454545455,1000000.0,11.0,1.0,825.0,37.0,825000000.0,32.0,93.0
83,4.37466307277628,1000000.0,11.0,1.0,742.0,79.0,742000000.0,27.0,83.0
84,4.375288683602771,1000000.0,11.0,1.0,866.0,82.0,866000000.0,30.0,88.0
85,4.409177820267686,1000000.0,9.0,1.0,523.0,67.0,523000000.0,26.0,57.0
86,4.496884735202492,1000000.0,11.0,1.0,642.0,73.0,642000000.0,40.0,91.0
87,5.564285714285714,1000000.0,10.0,1.0,420.0,26.0,420000000.0,29.0,62.0
88,5.80410447761194,1000000.0,11.0,1.0,536.0,39.0,536000000.0,30.0,56.0
89,5.210796915167095,1000000.0,10.0,1.0,389.0,16.0,389000000.0,20.0,45.0
90,5.129675810473816,1000000.0,9.0,1.0,401.0,36.0,401000000.0,25.0,52.0
91,4.305764411027569,1000000.0,9.0,1.0,399.0,20.0,399000000.0,29.0,48.0
92,4.009140767824498,1000000.0,11.0,1.0,547.0,101.0,547000000.0,40.0,70.0
93,4.277078085642318,1000000.0,9.0,1.0,397.0,30.0,397000000.0,19.0,43.0
94,4.770992366412214,1000000.0,9.0,1.0,393.0,18.0,393000000.0,25.0,49.0
95,4.459595959595959,1000000.0,8.0,1.0,396.0,52.0,396000000.0,24.0,42.0
96,3.7470997679814384,1000000.0,8.0,1.0,431.0,34.0,431000000.0,24.0,50.0
97,4.12219451371571,1000000.0,7.0,1.0,401.0,39.0,401000000.0,30.0,55.0
98,4.092071611253197,1000000.0,7.0,1.0,391.0,22.0,391000000.0,36.0,59.0
99,4.897520661157025,1000000.0,11.0,1.0,605.0,112.0,605000000.0,45.0,78.0
100,5.318110236220472,1000000.0,11.0,1.0,635.0,114.0,635000000.0,41.0,80.0
101,4.9779005524861875,1000000.0,11.0,1.0,543.0,94.0,543000000.0,36.0,68.0
102,6.32626427406199,1000000.0,11.0,1.0,613.0,181.0,613000000.0,29.0,59.0
103,6.85099846390169,1000000.0,11.0,1.0,651.0,78.0,651000000.0,38.0,79.0
104,7.29106628242075,1000000.0,11.0,1.0,347.0,16.0,347000000.0,24.0,46.0
105,6.909836065573771,1000000.0,11.0,1.0,366.0,53.0,366000000.0,22.0,41.0
106,6.4144385026737964,1000000.0,11.0,1.0,374.0,18.0,374000000.0,26.0,50.0
107,6.645429362880886,1000000.0,11.0,1.0,361.0,15.0,361000000.0,20.0,38.0
108,6.288409703504043,1000000.0,11.0,1.0,371.0,24.0,371000000.0,16.0,32.0
109,6.112565445026178,1000000.0,11.0,1.0,382.0,22.0,382000000.0,22.0,48.0
110,6.658536585365853,1000000.0,11.0,1.0,410.0,53.0,410000000.0,29.0,48.0
111,6.560102301790281,1000000.0,11.0,1.0,391.0,10.0,391000000.0,31.0,54.0
112,6.874659400544959,1000000.0,11.0,1.0,367.0,25.0,367000000.0,20.0,39.0
113,7.115009746588694,1000000.0,11.0,1.0,513.0,58.0,513000000.0,31.0,58.0
114,7.556213017751479,1000000.0,11.0,1.0,338.0,17.0,338000000.0,20.0,38.0
115,6.362586605080831,1000000.0,11.0,1.0,433.0,45.0,433000000.0,26.0,49.0
116,6.819277108433735,1000000.0,11.0,1.0,664.0,88.0,664000000.0,39.0,85.0
117,6.585470085470085,1000000.0,11.0,1.0,702.0,121.0,702000000.0,52.0,101.0
118,7.453488372093023,1000000.0,11.0,1.0,344.0,12.0,344000000.0,27.0,47.0
119,6.526415094339622,1000000.0,11.0,1.0,530.0,29.0,530000000.0,26.0,63.0
120,7.133187772925764,1000000.0,11.0,1.0,458.0,57.0,458000000.0,28.0,44.0
121,6.383196721311475,1000000.0,11.0,1.0,488.0,54.0,488000000.0,30.0,59.0
122,5.682568807339449,1000000.0,11.0,1.0,545.0,88.0,545000000.0,27.0,64.0
123,6.524137931034483,1000000.0,11.0,1.0,725.0,84.0,725000000.0,30.0,74.0
124,6.377218934911243,1000000.0,11.0,1.0,676.0,90.0,676000000.0,45.0,93.0
125,5.9681159420289855,1000000.0,11.0,1.0,345.0,43.0,345000000.0,25.0,40.0
126,4.00219298245614,1000000.0,9.0,1.0,456.0,57.0,456000000.0,34.0,67.0
127,4.2541966426858515,1000000.0,8.0,1.0,417.0,51.0,417000000.0,30.0,57.0
128,3.9626719056974458,1000000.0,9.0,1.0,509.0,117.0,509000000.0,25.0,48.0
129,4.273838630806846,1000000.0,9.0,1.0,409.0,51.0,409000000.0,22.0,41.0
130,3.781767955801105,1000000.0,7.0,1.0,362.0,12.0,362000000.0,19.0,35.0
131,3.8823529411764706,1000000.0,9.0,1.0,408.0,46.0,408000000.0,19.0,45.0
132,4.169117647058823,1000000.0,8.0,1.0,408.0,18.0,408000000.0,35.0,54.0
133,3.988864142538976,1000000.0,8.0,1.0,449.0,58.0,449000000.0,27.0,47.0
134,3.917705735660848,1000000.0,8.0,1.0,401.0,41.0,401000000.0,24.0,49.0
135,3.93398533007335,1000000.0,7.0,1.0,409.0,50.0,409000000.0,27.0,56.0
136,3.803571428571429,1000000.0,9.0,1.0,504.0,52.0,504000000.0,33.0,71.0
137,4.64696223316913,1000000.0,11.0,1.0,609.0,101.0,609000000.0,32.0,66.0
138,4.567088607594937,1000000.0,8.0,1.0,395.0,36.0,395000000.0,24.0,47.0
139,4.435955056179775,1000000.0,9.0,1.0,445.0,26.0,445000000.0,28.0,63.0
140,4.652591170825336,1000000.0,11.0,1.0,521.0,76.0,521000000.0,27.0,59.0
141,4.215736040609137,1000000.0,8.0,1.0,394.0,62.0,394000000.0,33.0,64.0
142,4.014367816091954,1000000.0,7.0,1.0,348.0,12.0,348000000.0,18.0,34.0
143,3.891705069124424,1000000.0,8.0,1.0,434.0,29.0,434000000.0,31.0,60.0
144,4.116564417177914,1000000.0,8.0,1.0,489.0,82.0,489000000.0,26.0,53.0
145,4.528473804100228,1000000.0,9.0,1.0,439.0,51.0,439000000.0,23.0,54.0
146,4.144385026737968,1000000.0,7.0,1.0,374.0,19.0,374000000.0,27.0,50.0
147,4.279683377308707,1000000.0,9.0,1.0,379.0,22.0,379000000.0,22.0,47.0
148,4.214156079854809,1000000.0,11.0,1.0,551.0,48.0,551000000.0,37.0,78.0
149,4.693939393939394,1000000.0,11.0,1.0,660.0,125.0,660000000.0,40.0,87.0
150,4.317490494296578,1000000.0,11.0,1.0,526.0,92.0,526000000.0,28.0,58.0
151,3.1575342465753424,1000000.0,9.0,1.0,438.0,50.0,438000000.0,45.0,73.0
152,7.401129943502825,1000000.0,11.0,1.0,885.0,151.0,885000000.0,24.0,68.0
153,7.06964656964657,1000000.0,11.0,1.0,962.0,59.0,962000000.0,40.0,105.0
154,6.805049088359047,1000000.0,11.0,1.0,713.0,33.0,713000000.0,51.0,103.0
155,6.873900293255132,1000000.0,11.0,1.0,1023.0,116.0,1023000000.0,71.0,128.0
156,7.434194341943419,1000000.0,11.0,1.0,813.0,51.0,813000000.0,35.0,88.0
157,7.403921568627451,1000000.0,11.0,1.0,765.0,29.0,765000000.0,38.0,90.0
158,6.933653846153846,1000000.0,11.0,1.0,1040.0,89.0,1040000000.0,37.0,100.0
159,6.103305785123967,1000000.0,11.0,1.0,484.0,26.0,484000000.0,33.0,77.0
160,6.175977653631285,1000000.0,11.0,1.0,716.0,52.0,716000000.0,35.0,94.0
161,7.311193111931119,1000000.0,11.0,1.0,813.0,46.0,813000000.0,43.0,103.0
162,7.135559921414538,1000000.0,11.0,1.0,509.0,21.0,509000000.0,29.0,65.0
163,7.126679462571977,1000000.0,11.0,1.0,521.0,31.0,521000000.0,27.0,63.0
164,7.242369838420108,1000000.0,11.0,1.0,557.0,32.0,557000000.0,28.0,74.0
165,6.348729792147806,1000000.0,11.0,1.0,433.0,30.0,433000000.0,28.0,66.0
166,4.4401805869074495,1000000.0,9.0,1.0,443.0,30.0,443000000.0,33.0,76.0
167,4.462337662337663,1000000.0,8.0,1.0,385.0,28.0,385000000.0,36.0,65.0
168,4.186440677966102,1000000.0,9.0,1.0,472.0,33.0,472000000.0,31.0,62.0
169,3.9672131147540983,1000000.0,9.0,1.0,366.0,18.0,366000000.0,16.0,34.0
170,3.979434447300771,1000000.0,7.0,1.0,389.0,26.0,389000000.0,19.0,40.0
171,3.8333333333333335,1000000.0,11.0,1.0,414.0,28.0,414000000.0,29.0,55.0
172,3.991913746630728,1000000.0,9.0,1.0,371.0,15.0,371000000.0,14.0,34.0
173,4.25,1000000.0,9.0,1.0,440.0,19.0,440000000.0,22.0,49.0
174,4.201591511936339,1000000.0,10.0,1.0,377.0,19.0,377000000.0,24.0,47.0
175,4.305135951661631,1000000.0,11.0,1.0,662.0,75.0,662000000.0,26.0,71.0
176,5.021656050955414,1000000.0,11.0,1.0,785.0,106.0,785000000.0,46.0,96.0
177,5.894779771615008,1000000.0,11.0,1.0,1226.0,325.0,1226000000.0,39.0,94.0
178,6.017361111111111,1000000.0,11.0,1.0,576.0,66.0,576000000.0,27.0,60.0
179,7.017902813299233,1000000.0,11.0,1.0,391.0,18.0,391000000.0,27.0,53.0
180,5.6088154269972454,1000000.0,11.0,1.0,363.0,26.0,363000000.0,23.0,45.0
181,4.1210855949895615,1000000.0,11.0,1.0,479.0,92.0,479000000.0,32.0,56.0
182,4.155206286836935,1000000.0,10.0,1.0,509.0,82.0,509000000.0,27.0,56.0
183,3.9844357976653697,1000000.0,8.0,1.0,514.0,78.0,514000000.0,29.0,58.0
184,3.6970740103270225,1000000.0,9.0,1.0,581.0,93.0,581000000.0,21.0,44.0
185,4.260034904013962,1000000.0,11.0,1.0,573.0,48.0,573000000.0,38.0,79.0
186,5.612345679012345,1000000.0,11.0,1.0,405.0,17.0,405000000.0,30.0,58.0
187,5.258215962441315,1000000.0,11.0,1.0,426.0,50.0,426000000.0,25.0,47.0
188,5.540983606557377,1000000.0,11.0,1.0,427.0,70.0,427000000.0,19.0,41.0
189,6.517857142857143,1000000.0,11.0,1.0,448.0,54.0,448000000.0,26.0,48.0
190,6.097014925373134,1000000.0,11.0,1.0,402.0,22.0,402000000.0,24.0,49.0
191,6.536199095022624,1000000.0,11.0,1.0,442.0,48.0,442000000.0,29.0,64.0
192,6.776951672862453,1000000.0,11.0,1.0,538.0,85.0,538000000.0,32.0,69.0
193,6.311216429699842,1000000.0,11.0,1.0,633.0,93.0,633000000.0,43.0,86.0
194,7.35969387755102,1000000.0,11.0,1.0,392.0,33.0,392000000.0,35.0,73.0
195,6.902631578947369,1000000.0,11.0,1.0,380.0,17.0,380000000.0,27.0,46.0
196,6.829365079365079,1000000.0,11.0,1.0,756.0,172.0,756000000.0,48.0,99.0
197,7.973248407643312,1000000.0,11.0,1.0,785.0,218.0,785000000.0,37.0,74.0
198,5.564238410596026,1000000.0,11.0,1.0,755.0,89.0,755000000.0,112.0,186.0
199,4.574108818011257,1000000.0,10.0,1.0,533.0,30.0,533000000.0,48.0,82.0
200,5.5048076923076925,1000000.0,11.0,1.0,416.0,35.0,416000000.0,32.0,63.0
201,5.269662921348314,1000000.0,11.0,1.0,445.0,28.0,445000000.0,46.0,96.0
202,5.160550458715596,1000000.0,11.0,1.0,654.0,68.0,654000000.0,105.0,157.0
203,5.760259179265659,1000000.0,11.0,1.0,1389.0,337.0,1389000000.0,74.0,162.0
204,5.759756097560976,1000000.0,11.0,1.0,820.0,161.0,820000000.0,43.0,99.0
205,5.519489723600284,1000000.0,11.0,1.0,1411.0,312.0,1411000000.0,49.0,100.0
206,6.016511867905057,1000000.0,11.0,1.0,1938.0,338.0,1938000000.0,52.0,108.0
207,6.2405063291139244,1000000.0,11.0,1.0,1264.0,316.0,1264000000.0,53.0,114.0
208,6.200845665961945,1000000.0,11.0,1.0,1419.0,307.0,1419000000.0,48.0,99.0
209,5.186872069658406,1000000.0,11.0,1.0,1493.0,234.0,1493000000.0,41.0,100.0
210,4.466173361522198,1000000.0,11.0,1.0,946.0,184.0,946000000.0,39.0,77.0
211,4.608187134502924,1000000.0,11.0,1.0,1026.0,193.0,1026000000.0,62.0,104.0
212,5.805732484076433,1000000.0,11.0,1.0,1256.0,357.0,1256000000.0,59.0,105.0
213,4.86264308012487,1000000.0,10.0,1.0,961.0,245.0,961000000.0,33.0,59.0
214,5.389521640091116,1000000.0,11.0,1.0,1317.0,449.0,1317000000.0,54.0,126.0
215,4.859385219097449,1000000.0,11.0,1.0,1529.0,334.0,1529000000.0,39.0,98.0
216,5.726950354609929,1000000.0,11.0,1.0,1974.0,386.0,1974000000.0,51.0,107.0
217,5.966180758017493,1000000.0,11.0,1.0,1715.0,171.0,1715000000.0,47.0,110.0
218,5.124620060790273,1000000.0,11.0,1.0,987.0,36.0,987000000.0,91.0,202.0
219,3.888888888888889,1000000.0,11.0,1.0,477.0,14.0,477000000.0,53.0,81.0
220,4.383275261324042,1000000.0,9.0,1.0,287.0,7.0,287000000.0,27.0,47.0
221,4.255528255528255,1000000.0,11.0,1.0,407.0,20.0,407000000.0,54.0,78.0
222,3.473076923076923,1000000.0,8.0,1.0,260.0,5.0,260000000.0,26.0,31.0
223,3.298013245033113,1000000.0,10.0,1.0,302.0,12.0,302000000.0,23.0,43.0
224,3.1809210526315788,1000000.0,8.0,1.0,304.0,18.0,304000000.0,34.0,49.0
225,3.65993265993266,1000000.0,11.0,1.0,297.0,10.0,297000000.0,23.0,36.0
226,4.930091185410334,1000000.0,8.0,1.0,329.0,56.0,329000000.0,37.0,50.0
227,3.874439461883408,1000000.0,9.0,1.0,446.0,145.0,446000000.0,22.0,40.0
228,6.774390243902439,1000000.0,11.0,1.0,328.0,9.0,328000000.0,33.0,50.0
229,4.929440389294404,1000000.0,11.0,1.0,411.0,19.0,411000000.0,34.0,55.0
230,6.0,1000000.0,10.0,1.0,354.0,5.0,354000000.0,29.0,59.0
231,4.802784222737819,1000000.0,10.0,1.0,431.0,22.0,431000000.0,52.0,89.0
232,3.0830188679245283,1000000.0,11.0,1.0,1060.0,264.0,1060000000.0,38.0,72.0
233,2.0833333333333335,1000000.0,8.0,1.0,684.0,14.0,684000000.0,33.0,51.0
234,2.2830482115085537,1000000.0,8.0,1.0,643.0,39.0,643000000.0,23.0,37.0
235,2.254166666666667,1000000.0,9.0,1.0,720.0,88.0,720000000.0,32.0,57.0
236,2.603550295857988,1000000.0,8.0,1.0,507.0,16.0,507000000.0,29.0,49.0
237,4.050632911392405,1000000.0,9.0,1.0,474.0,9.0,474000000.0,26.0,41.0
238,4.987096774193549,1000000.0,9.0,1.0,465.0,11.0,465000000.0,20.0,33.0
239,4.855875831485587,1000000.0,10.0,1.0,451.0,3.0,451000000.0,30.0,45.0
240,4.667400881057269,1000000.0,9.0,1.0,454.0,6.0,454000000.0,21.0,29.0
241,4.55268022181146,1000000.0,11.0,1.0,541.0,7.0,541000000.0,32.0,49.0
242,7.192926045016077,1000000.0,10.0,1.0,311.0,11.0,311000000.0,31.0,39.0
243,6.085470085470085,1000000.0,11.0,1.0,468.0,6.0,468000000.0,24.0,42.0
244,5.300995024875622,1000000.0,11.0,1.0,402.0,37.0,402000000.0,41.0,69.0
245,6.170028818443804,1000000.0,11.0,1.0,347.0,16.0,347000000.0,30.0,52.0
246,7.066666666666666,1000000.0,10.0,1.0,300.0,5.0,300000000.0,24.0,34.0
247,6.902439024390244,1000000.0,10.0,1.0,328.0,52.0,328000000.0,25.0,42.0
248,6.315533980582524,1000000.0,10.0,1.0,412.0,64.0,412000000.0,24.0,40.0
249,4.9875,1000000.0,8.0,1.0,480.0,136.0,480000000.0,21.0,36.0
250,4.227436823104693,1000000.0,9.0,1.0,277.0,4.0,277000000.0,23.0,36.0
251,4.85,1000000.0,8.0,1.0,380.0,31.0,380000000.0,38.0,65.0
252,6.091228070175439,1000000.0,8.0,1.0,285.0,6.0,285000000.0,29.0,43.0
253,6.729838709677419,1000000.0,8.0,1.0,248.0,6.0,248000000.0,18.0,27.0
254,6.908713692946058,1000000.0,8.0,1.0,241.0,3.0,241000000.0,20.0,26.0
255,5.452012383900929,1000000.0,9.0,1.0,323.0,12.0,323000000.0,35.0,53.0
256,5.379421221864952,1000000.0,8.0,1.0,311.0,20.0,311000000.0,31.0,55.0
257,3.270903010033445,1000000.0,8.0,1.0,299.0,9.0,299000000.0,29.0,46.0
258,3.1266666666666665,1000000.0,8.0,1.0,300.0,8.0,300000000.0,27.0,46.0
259,3.6367521367521367,1000000.0,5.0,1.0,234.0,3.0,234000000.0,18.0,23.0
260,2.9679633867276887,1000000.0,7.0,1.0,437.0,56.0,437000000.0,17.0,39.0
261,2.5412926391382404,1000000.0,8.0,1.0,1114.0,141.0,1114000000.0,27.0,56.0
262,2.5228031145717464,1000000.0,8.0,1.0,899.0,103.0,899000000.0,28.0,59.0
263,2.4409722222222223,1000000.0,5.0,1.0,576.0,24.0,576000000.0,19.0,47.0
264,2.533769063180828,1000000.0,6.0,1.0,459.0,11.0,459000000.0,23.0,42.0
265,2.29004329004329,1000000.0,8.0,1.0,462.0,15.0,462000000.0,22.0,35.0
266,2.6953748006379583,1000000.0,8.0,1.0,627.0,32.0,627000000.0,25.0,47.0
267,4.246153846153846,1000000.0,8.0,1.0,260.0,13.0,260000000.0,19.0,34.0
268,3.2132867132867133,1000000.0,5.0,1.0,286.0,10.0,286000000.0,25.0,47.0
269,3.7339181286549703,1000000.0,7.0,1.0,342.0,28.0,342000000.0,30.0,55.0
270,4.568914956011731,1000000.0,9.0,1.0,341.0,83.0,341000000.0,23.0,39.0
271,4.153061224489796,1000000.0,8.0,1.0,294.0,18.0,294000000.0,26.0,44.0
272,5.381471389645776,1000000.0,11.0,1.0,367.0,38.0,367000000.0,19.0,37.0
273,5.935222672064778,1000000.0,7.0,1.0,247.0,10.0,247000000.0,17.0,27.0
274,5.0,1000000.0,7.0,1.0,310.0,24.0,310000000.0,30.0,50.0
275,4.252918287937743,1000000.0,6.0,1.0,257.0,5.0,257000000.0,26.0,36.0
276,4.0777777777777775,1000000.0,8.0,1.0,270.0,11.0,270000000.0,24.0,38.0
277,4.213438735177865,1000000.0,5.0,1.0,253.0,4.0,253000000.0,22.0,26.0
278,6.6679389312977095,1000000.0,9.0,1.0,262.0,19.0,262000000.0,14.0,27.0
279,7.800829875518672,1000000.0,9.0,1.0,241.0,8.0,241000000.0,17.0,25.0
280,5.692737430167598,1000000.0,9.0,1.0,358.0,24.0,358000000.0,20.0,41.0
281,4.170588235294118,1000000.0,10.0,1.0,510.0,38.0,510000000.0,33.0,79.0
282,5.903846153846154,1000000.0,10.0,1.0,312.0,18.0,312000000.0,28.0,46.0
283,6.755020080321285,1000000.0,9.0,1.0,249.0,7.0,249000000.0,17.0,28.0
284,6.582375478927203,1000000.0,9.0,1.0,261.0,11.0,261000000.0,20.0,33.0
285,6.414035087719299,1000000.0,11.0,1.0,285.0,17.0,285000000.0,23.0,37.0
286,6.612546125461255,1000000.0,10.0,1.0,271.0,11.0,271000000.0,18.0,29.0
287,6.809523809523809,1000000.0,11.0,1.0,252.0,23.0,252000000.0,15.0,22.0
288,6.227106227106227,1000000.0,9.0,1.0,273.0,10.0,273000000.0,22.0,33.0
289,6.97119341563786,1000000.0,10.0,1.0,243.0,5.0,243000000.0,22.0,31.0
290,7.120689655172414,1000000.0,9.0,1.0,232.0,3.0,232000000.0,13.0,16.0
291,5.945205479452055,1000000.0,9.0,1.0,292.0,24.0,292000000.0,28.0,52.0
292,7.1373390557939915,1000000.0,9.0,1.0,233.0,7.0,233000000.0,14.0,21.0
293,6.869387755102041,1000000.0,9.0,1.0,245.0,7.0,245000000.0,16.0,24.0
294,6.776422764227642,1000000.0,9.0,1.0,246.0,9.0,246000000.0,21.0,28.0
295,7.858895705521473,1000000.0,11.0,1.0,326.0,25.0,326000000.0,25.0,45.0
296,6.840277777777778,1000000.0,9.0,1.0,288.0,6.0,288000000.0,22.0,34.0
297,7.701612903225806,1000000.0,10.0,1.0,248.0,15.0,248000000.0,21.0,32.0
298,6.171328671328672,1000000.0,11.0,1.0,286.0,12.0,286000000.0,29.0,46.0
