config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.2,0.6,0.2,0.16636363636363635,0.01967722899853607,0.018412768754400982,mixed
tier0_tier1,20,0.15,0.2,0.15,0.1282051282051282,0.08288426222805849,0.0654652831293217,mixed
tier0_tier1_tier2,20,0.15,0.45,0.15,0.17047619047619048,0.06388622606791335,0.02535802289381836,mixed
