config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.6,0.25,0.2193939393939394,0.01958920028827848,0.02145192988522643,full
tier0_tier1,20,0.2,0.45,0.2,0.1879120879120879,0.02021475495522137,0.021434771589452714,full
tier0_tier1_tier2,20,0.25,0.35,0.25,0.20987012987012985,0.02325841409802106,0.01231147809283678,full
