idx,ane_power_w,cpu_avg_freq_mhz,cpu_power_w,cpu_residency_active_pct,cpu_temp_c,cpu_usage_pct,fan_rpm,gpu_avg_freq_mhz,gpu_power_w,gpu_residency_active_pct,gpu_temp_c,gpu_usage_pct,soc_temp_c
0,0.0,1892.0,5.977403163909912,36.99,40.05638122558594,1891.0,0.0,1367.0,0.0614690743386745,100.0,51.919036865234375,222.0,0.0
1,0.0,1892.0,5.977403163909912,36.99,40.05638122558594,1891.0,0.0,1367.0,0.0614690743386745,100.0,51.919036865234375,222.0,0.0
2,0.0,1892.0,5.977403163909912,36.99,40.05638122558594,1891.0,0.0,1367.0,0.0614690743386745,100.0,51.919036865234375,222.0,0.0
3,0.0,1892.0,5.977403163909912,36.99,40.05638122558594,1891.0,0.0,1367.0,0.0614690743386745,100.0,51.919036865234375,222.0,0.0
4,0.0,1892.0,5.977403163909912,36.99,40.05638122558594,1891.0,0.0,1367.0,0.0614690743386745,100.0,51.919036865234375,222.0,0.0
5,0.0,1892.0,5.696360111236572,36.99,39.94533920288086,1650.0,0.0,1367.0,0.0040760822594165,100.0,51.35401153564453,222.0,0.0
6,0.0,1892.0,5.696360111236572,36.99,39.94533920288086,1650.0,0.0,1367.0,0.0040760822594165,100.0,51.35401153564453,222.0,0.0
7,0.0,1892.0,5.696360111236572,36.99,39.94533920288086,1650.0,0.0,1367.0,0.0040760822594165,100.0,51.35401153564453,222.0,0.0
8,0.0,1892.0,5.696360111236572,36.99,39.94533920288086,1650.0,0.0,1367.0,0.0040760822594165,100.0,51.35401153564453,222.0,0.0
9,0.0,1892.0,5.696360111236572,36.99,39.94533920288086,1650.0,0.0,1367.0,0.0040760822594165,100.0,51.35401153564453,222.0,0.0
10,0.0,1892.0,5.715031147003174,36.99,39.24606704711914,1859.0,0.0,1367.0,0.009588724002242,100.0,51.15911483764648,431.0,0.0
11,0.0,1892.0,5.715031147003174,36.99,39.24606704711914,1859.0,0.0,1367.0,0.009588724002242,100.0,51.15911483764648,431.0,0.0
12,0.0,1892.0,5.715031147003174,36.99,39.24606704711914,1859.0,0.0,1367.0,0.009588724002242,100.0,51.15911483764648,431.0,0.0
13,0.0,1892.0,5.715031147003174,36.99,39.24606704711914,1859.0,0.0,1367.0,0.009588724002242,100.0,51.15911483764648,431.0,0.0
14,0.0,1892.0,5.715031147003174,36.99,39.24606704711914,1859.0,0.0,1367.0,0.009588724002242,100.0,51.15911483764648,431.0,0.0
15,0.0,1892.0,5.754846096038818,36.99,39.50400161743164,1782.0,0.0,1367.0,0.0035475683398544,100.0,51.11819076538086,353.0,0.0
16,0.0,1892.0,5.754846096038818,36.99,39.50400161743164,1782.0,0.0,1367.0,0.0035475683398544,100.0,51.11819076538086,353.0,0.0
17,0.0,1892.0,5.754846096038818,36.99,39.50400161743164,1782.0,0.0,1367.0,0.0035475683398544,100.0,51.11819076538086,353.0,0.0
18,0.0,1892.0,5.754846096038818,36.99,39.50400161743164,1782.0,0.0,1367.0,0.0035475683398544,100.0,51.11819076538086,353.0,0.0
19,0.0,1892.0,5.754846096038818,36.99,39.50400161743164,1782.0,0.0,1367.0,0.0035475683398544,100.0,51.11819076538086,353.0,0.0
20,0.0,1892.0,6.040997505187988,36.99,10.011554718017578,1725.0,0.0,1367.0,0.0206140503287315,100.0,51.03371047973633,499.0,0.0
21,0.0,1892.0,6.040997505187988,36.99,10.011554718017578,1725.0,0.0,1367.0,0.0206140503287315,100.0,51.03371047973633,499.0,0.0
22,0.0,1892.0,6.040997505187988,36.99,10.011554718017578,1725.0,0.0,1367.0,0.0206140503287315,100.0,51.03371047973633,499.0,0.0
23,0.0,1892.0,6.040997505187988,36.99,10.011554718017578,1725.0,0.0,1367.0,0.0206140503287315,100.0,51.03371047973633,499.0,0.0
24,0.0,1892.0,6.040997505187988,36.99,10.011554718017578,1725.0,0.0,1367.0,0.0206140503287315,100.0,51.03371047973633,499.0,0.0
25,0.0,1892.0,6.553144454956055,36.99,40.28261184692383,1943.0,0.0,1367.0,0.2387637197971344,100.0,51.41167449951172,427.0,0.0
26,0.0,1892.0,6.553144454956055,36.99,40.28261184692383,1943.0,0.0,1367.0,0.2387637197971344,100.0,51.41167449951172,427.0,0.0
27,0.0,1892.0,6.553144454956055,36.99,40.28261184692383,1943.0,0.0,1367.0,0.2387637197971344,100.0,51.41167449951172,427.0,0.0
28,0.0,1892.0,6.553144454956055,36.99,40.28261184692383,1943.0,0.0,1367.0,0.2387637197971344,100.0,51.41167449951172,427.0,0.0
29,0.0,1892.0,6.553144454956055,36.99,40.28261184692383,1943.0,0.0,1367.0,0.2387637197971344,100.0,51.41167449951172,427.0,0.0
30,0.0,1892.0,5.773731708526611,36.99,39.66239547729492,1704.0,0.0,1367.0,0.010035035200417,100.0,51.09276580810547,333.0,0.0
31,0.0,1892.0,5.773731708526611,36.99,39.66239547729492,1704.0,0.0,1367.0,0.010035035200417,100.0,51.09276580810547,333.0,0.0
32,0.0,1892.0,5.773731708526611,36.99,39.66239547729492,1704.0,0.0,1367.0,0.010035035200417,100.0,51.09276580810547,333.0,0.0
33,0.0,1892.0,5.773731708526611,36.99,39.66239547729492,1704.0,0.0,1367.0,0.010035035200417,100.0,51.09276580810547,333.0,0.0
34,0.0,1892.0,5.773731708526611,36.99,39.66239547729492,1704.0,0.0,1367.0,0.010035035200417,100.0,51.09276580810547,333.0,0.0
35,0.0,1892.0,5.986958026885986,36.99,39.58485412597656,1522.0,0.0,1367.0,0.0082564689218997,100.0,50.98015594482422,365.0,0.0
36,0.0,1892.0,5.986958026885986,36.99,39.58485412597656,1522.0,0.0,1367.0,0.0082564689218997,100.0,50.98015594482422,365.0,0.0
37,0.0,1892.0,5.986958026885986,36.99,39.58485412597656,1522.0,0.0,1367.0,0.0082564689218997,100.0,50.98015594482422,365.0,0.0
38,0.0,1892.0,5.986958026885986,36.99,39.58485412597656,1522.0,0.0,1367.0,0.0082564689218997,100.0,50.98015594482422,365.0,0.0
39,0.0,1892.0,5.986958026885986,36.99,39.58485412597656,1522.0,0.0,1367.0,0.0082564689218997,100.0,50.98015594482422,365.0,0.0
40,0.0,1892.0,5.814173698425293,36.99,39.84906768798828,1427.0,0.0,1367.0,0.003570262575522,100.0,50.94092559814453,371.0,0.0
41,0.0,1892.0,5.814173698425293,36.99,39.84906768798828,1427.0,0.0,1367.0,0.003570262575522,100.0,50.94092559814453,371.0,0.0
42,0.0,1892.0,5.814173698425293,36.99,39.84906768798828,1427.0,0.0,1367.0,0.003570262575522,100.0,50.94092559814453,371.0,0.0
43,0.0,1892.0,5.814173698425293,36.99,39.84906768798828,1427.0,0.0,1367.0,0.003570262575522,100.0,50.94092559814453,371.0,0.0
44,0.0,1892.0,5.814173698425293,36.99,39.84906768798828,1427.0,0.0,1367.0,0.003570262575522,100.0,50.94092559814453,371.0,0.0
45,0.0,1892.0,5.84326696395874,36.99,39.43046188354492,1788.0,0.0,1367.0,0.0077566504478454,100.0,50.81407928466797,444.0,0.0
46,0.0,1892.0,5.84326696395874,36.99,39.43046188354492,1788.0,0.0,1367.0,0.0077566504478454,100.0,50.81407928466797,444.0,0.0
47,0.0,1892.0,5.84326696395874,36.99,39.43046188354492,1788.0,0.0,1367.0,0.0077566504478454,100.0,50.81407928466797,444.0,0.0
48,0.0,1892.0,5.84326696395874,36.99,39.43046188354492,1788.0,0.0,1367.0,0.0077566504478454,100.0,50.81407928466797,444.0,0.0
49,0.0,1892.0,5.84326696395874,36.99,39.43046188354492,1788.0,0.0,1367.0,0.0077566504478454,100.0,50.81407928466797,444.0,0.0
50,0.0,1892.0,5.962862014770508,36.99,39.88035583496094,1738.0,0.0,1367.0,0.0025090454146265,100.0,50.878047943115234,333.0,0.0
51,0.0,1892.0,5.962862014770508,36.99,39.88035583496094,1738.0,0.0,1367.0,0.0025090454146265,100.0,50.878047943115234,333.0,0.0
52,0.0,1892.0,5.962862014770508,36.99,39.88035583496094,1738.0,0.0,1367.0,0.0025090454146265,100.0,50.878047943115234,333.0,0.0
53,0.0,1892.0,5.962862014770508,36.99,39.88035583496094,1738.0,0.0,1367.0,0.0025090454146265,100.0,50.878047943115234,333.0,0.0
54,0.0,1892.0,5.962862014770508,36.99,39.88035583496094,1738.0,0.0,1367.0,0.0025090454146265,100.0,50.878047943115234,333.0,0.0
55,0.0,1892.0,5.614453315734863,36.99,38.99837112426758,1514.0,0.0,1367.0,0.0029967348091304,100.0,50.729061126708984,333.0,0.0
