config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.25,0.7,0.25,0.22333333333333333,0.013553343525153286,0.00880977008672719,mixed
tier0_tier1,20,0.35,0.65,0.35,0.3359307359307359,0.012289497540003946,0.00785480323233952,mixed
tier0_tier1_tier2,20,0.45,0.6,0.45,0.4444444444444445,0.011146218800469194,0.00761377694881547,mixed
