config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.02878494804614462,0.022896908588517756,mixed
tier0_tier1,20,0.35,0.7,0.35,0.2611965811965812,0.02023184043414243,0.013753496174633492,mixed
tier0_tier1_tier2,20,0.45,0.75,0.45,0.44119658119658123,0.018889591601268366,0.015124682319274357,mixed
