config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.35,0.55,0.35,0.29848484848484846,0.02729632806339414,0.019722527510686358,mixed
tier0_tier1,20,0.35,0.75,0.35,0.26503496503496504,0.01956746442984767,0.013893964801046432,mixed
tier0_tier1_tier2,20,0.5,0.7,0.5,0.5056410256410256,0.01799847507172666,0.016671716937399633,mixed
