stressor,dominant_mechanism_mode,compute_share,memory_io_share,thermal_power_share,scheduler_runtime_share,platform_pressure_share,feature_profile
ATOMIC,memory_io,0.26316004031353646,0.4069143617748239,0.0905996584820426,0.20378935478537702,0.03553658464422004,mixed
BRANCH,memory_io,0.24141743514549313,0.47375453183994154,0.050445960108684657,0.1870881410243176,0.04729393188156306,mixed
CACHE,memory_io,0.46475909476347843,0.2809781978880675,0.06702190790793519,0.13561004523034378,0.05163075421017503,mixed
MEMBW,memory_io,0.23008812495877387,0.4937680236136149,0.05632286087532795,0.15982209060947633,0.05999889994280688,mixed
TLB,memory_io,0.297820612509201,0.41052288784252555,0.0758226472574298,0.18602057904745073,0.02981327334339294,mixed
