feature_profile,stressor,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,median_neg_score,median_pos_score,median_neg_score_wc,median_pos_score_wc,pos_neg_ratio,pos_neg_diff,pos_neg_ratio_wc,pos_neg_diff_wc
mixed,ATOMIC,0.8125,0.8041666666666667,1.0,1.0,4.486169955312778e-05,9.640117482505629e-05,0.0,5.3597181317130305e-05,2.1238021219039953,5.1539475271928505e-05,54.59718131713031,5.3597181317130305e-05
mixed,BRANCH,0.9375,0.95,1.0,1.0,4.486169955312778e-05,0.00016857891929846088,0.0,0.0001185140239054101,3.6976152421480757,0.0001237172197453331,119.51402390541011,0.0001185140239054101
mixed,CACHE,0.8125,0.8041666666666667,1.0,1.0,4.486169955312778e-05,9.721706450422949e-05,0.0,5.664330895930783e-05,2.1415923409129536,5.2355364951101704e-05,57.64330895930783,5.664330895930783e-05
mixed,MEMBW,0.9375,0.95,1.0,1.0,4.486169955312778e-05,0.0001602139300802919,0.0,9.363594424222413e-05,3.515219271225134,0.0001153522305271641,94.63594424222413,9.363594424222413e-05
mixed,TLB,0.75,0.6791666666666667,1.0,1.0,4.486169955312778e-05,0.00010959022476782942,0.0,5.590455169884709e-05,2.4113852265705478,6.472852521470163e-05,56.90455169884709,5.590455169884709e-05
