config,gate_label,confidence_threshold,n_kept,coverage,abstain_rate,selective_top1_acc,selective_top2_acc,selective_balanced_acc,selective_macro_f1,feature_profile
tier0,conf_0.00,0.0,11,0.55,0.44999999999999996,0.5454545454545454,0.6363636363636364,0.4666666666666666,0.37666666666666665,mixed
tier0,conf_0.05,0.05,8,0.4,0.6,0.5,0.625,0.5,0.29333333333333333,mixed
tier0,trained,0.0628277193478847,7,0.35,0.65,0.5714285714285714,0.5714285714285714,0.5,0.32,mixed
tier0,conf_0.10,0.1,6,0.3,0.7,0.5,0.5,0.5,0.29333333333333333,mixed
tier0,conf_0.15,0.15,4,0.2,0.8,0.75,0.75,0.6666666666666666,0.36,mixed
tier0,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.16,mixed
tier0,conf_0.25,0.25,2,0.1,0.9,1.0,1.0,1.0,0.2,mixed
tier0_tier1,conf_0.00,0.0,11,0.55,0.44999999999999996,0.2727272727272727,0.6363636363636364,0.25,0.1688888888888889,mixed
tier0_tier1,trained,0.015743367450405353,8,0.4,0.6,0.25,0.625,0.16666666666666666,0.08888888888888888,mixed
tier0_tier1,conf_0.05,0.05,7,0.35,0.65,0.2857142857142857,0.7142857142857143,0.25,0.1,mixed
tier0_tier1,conf_0.10,0.1,6,0.3,0.7,0.16666666666666666,0.6666666666666666,0.25,0.06666666666666667,mixed
tier0_tier1,conf_0.15,0.15,5,0.25,0.75,0.2,0.6,0.3333333333333333,0.06666666666666667,mixed
tier0_tier1,conf_0.20,0.2,4,0.2,0.8,0.25,0.5,0.3333333333333333,0.08,mixed
tier0_tier1,conf_0.25,0.25,1,0.05,0.95,1.0,1.0,1.0,0.2,mixed
tier0_tier1_tier2,conf_0.00,0.0,16,0.8,0.19999999999999996,0.5625,0.6875,0.4833333333333333,0.5024242424242423,mixed
tier0_tier1_tier2,trained,0.027970791591537744,10,0.5,0.5,0.5,0.7,0.4666666666666666,0.4,mixed
tier0_tier1_tier2,conf_0.05,0.05,7,0.35,0.65,0.42857142857142855,0.5714285714285714,0.4444444444444444,0.2,mixed
tier0_tier1_tier2,conf_0.10,0.1,7,0.35,0.65,0.42857142857142855,0.5714285714285714,0.4444444444444444,0.2,mixed
tier0_tier1_tier2,conf_0.15,0.15,4,0.2,0.8,0.5,0.5,0.3333333333333333,0.13333333333333333,mixed
tier0_tier1_tier2,conf_0.20,0.2,3,0.15,0.85,0.6666666666666666,0.6666666666666666,0.5,0.16,mixed
tier0_tier1_tier2,conf_0.25,0.25,0,0.0,1.0,,,,,mixed
