config,n_cases,top1_acc,top2_acc,balanced_acc,macro_f1,mean_margin_to_second,median_margin_to_second,feature_profile
tier0,20,0.4,0.6,0.4,0.3224242424242424,0.023627003763476838,0.017759733086398083,full
tier0_tier1,20,0.2,0.35,0.2,0.1641025641025641,0.013288602191035887,0.008843131663803933,full
tier0_tier1_tier2,20,0.3,0.4,0.3,0.2,0.02310975724141042,0.02155962204600055,full
