feature_profile,config,n_cases,n_features,fit_eval_seconds,roc_auc,pr_auc,roc_auc_wc,pr_auc_wc,fpr_run_alert,tpr_run_alert,median_nominal_score,median_anomaly_score,median_nominal_score_wc,median_anomaly_score_wc
full,tier0,24,46,2.30341433302965,0.8,0.9318987314285302,1.0,1.0000000000000002,0.0,0.3,0.014149957622355689,0.02990930294306602,0.0,0.016063471297882805
full,tier0_tier1,24,64,3.0227858340367675,0.875,0.9707280965078953,1.0,1.0000000000000002,0.0,0.6,0.02027776519609298,0.060577193920816216,0.0,0.02881950380665428
full,tier0_tier1_tier2,24,75,3.6289193750126287,0.9875,0.9976190476190476,1.0,1.0000000000000002,0.0,0.95,0.002837648154388219,0.007983797058098142,0.0,0.004717681202084446
